timestamp_ms,condition_id,token_id,outcome,best_bid,best_ask,bid_depth_3,ask_depth_3,mid_price,spread,bid_1_price,bid_1_size,bid_2_price,bid_2_size,bid_3_price,bid_3_size,bid_4_price,bid_4_size,bid_5_price,bid_5_size,ask_1_price,ask_1_size,ask_2_price,ask_2_size,ask_3_price,ask_3_size,ask_4_price,ask_4_size,ask_5_price,ask_5_size,coin,timeframe,market_slug
1773170726526,0x539127eae1c817d042f0576a2d0ed5ce347de1d9d9cbb04bb0452890f54f66a2,67285166186675387219641886453736527394132588899787171162300243216089822348585,Up,0.53,0.54,726.53,1094.1299999999999,0.535,0.010000000000000009,0.53,29.53,0.52,403.5,0.51,293.5,0.5,414.73,0.49,85.0,0.54,221.48,0.55,266.63,0.56,606.02,0.57,200.0,0.58,242.0,BTC,15m,btc-updown-15m-1773170100
1773170726526,0x1db2254a99220d6c67c2aabd5d3b8f82ec3b1175bda74daf44acf3421e6e07a2,101916126345303368242096654765578197323924711048693087958093925903782782400184,Down,0.38,0.39,437.3,803.88,0.385,0.010000000000000009,0.38,46.93,0.37,322.17,0.36,68.2,0.35,43.0,0.34,240.0,0.39,20.0,0.4,516.77,0.41,267.11,0.42,212.0,0.43,257.03,ETH,15m,eth-updown-15m-1773170100
1773170726526,0xea9d017a7f9a5332c920b09d3adf39a22c61f45892ab23f3f1064f033e687029,100403458034143028835411386043829019558412225104221839610336011355220049321846,Up,0.31,0.32,1306.1399999999999,492.96000000000004,0.315,0.010000000000000009,0.31,122.16,0.3,540.06,0.29,643.92,0.28,855.42,0.27,495.81,0.32,166.61,0.33,251.35,0.34,75.0,0.35,79.16,0.36,118.52,BTC,5m,btc-updown-5m-1773170700
1773170726526,0xea9d017a7f9a5332c920b09d3adf39a22c61f45892ab23f3f1064f033e687029,80504451425927004762808628640022922062719258314231333045520448790526805453895,Down,0.68,0.69,382.99,1383.6699999999998,0.685,0.009999999999999898,0.68,207.64,0.67,91.35,0.66,84.0,0.65,59.16,0.64,63.52,0.69,120.69,0.7,594.06,0.71,668.92,0.72,862.42,0.73,485.81,BTC,5m,btc-updown-5m-1773170700
1773170726526,0xd8147af79052148d0c69a51b7bb90247b830bf27c77c97730681e9e17c971f83,50363945901058128683500387550156888540465766660774843631589456212691376848787,Down,0.49,0.5,1688.4,2017.53,0.495,0.010000000000000009,0.49,415.0,0.48,296.0,0.47,977.4,0.46,785.45,0.45,936.23,0.5,230.45,0.51,927.0,0.52,860.08,0.53,924.21,0.54,785.45,BTC,15m,btc-updown-15m-1773171900
1773170726526,0xe5c5861528e93cc7e7f69a34e2efabcd469bee19921bc3ac1f865f09aa78bef6,105519135207053594993279203126362983512281822253427714625760679405918718039910,Up,0.5,0.51,2005.67,3165.02,0.505,0.010000000000000009,0.5,345.67,0.49,834.0,0.48,826.0,0.47,1329.0,0.46,1171.0,0.51,1005.02,0.52,831.0,0.53,1329.0,0.54,1171.0,0.55,1616.0,BTC,5m,btc-updown-5m-1773172500
1773170726526,0xb06bffbc10b3cc23ed043d78e82913cff56bd75972eb3c6b2d9a2106812c570a,50516983549641699293429055519655663241318028771558742197273051953389388920838,Up,0.5,0.51,2718.08,3472.02,0.505,0.010000000000000009,0.5,447.0,0.49,1000.0,0.48,1271.08,0.47,1199.83,0.46,1150.45,0.51,1000.0,0.52,1219.0,0.53,1253.02,0.54,1150.45,0.55,1178.13,BTC,15m,btc-updown-15m-1773172800
1773170726526,0x1db2254a99220d6c67c2aabd5d3b8f82ec3b1175bda74daf44acf3421e6e07a2,105798193258656082062824494898534311177810003077304281767923165784926586721530,Up,0.6,0.62,967.88,267.3,0.61,0.020000000000000018,0.6,229.6,0.59,297.08,0.58,441.2,0.57,257.03,0.56,259.65,0.62,139.1,0.63,85.2,0.64,43.0,0.65,33.0,0.66,240.0,ETH,15m,eth-updown-15m-1773170100
1773170726526,0x95c51fca11b93686354621aa0c415ad7a2e2febe6e8c31763fd057e2819e43b0,22364870954211487988885250769127385530194454357188645088396378641485179046812,Down,0.49,0.5,3749.52,2671.28,0.495,0.010000000000000009,0.49,1689.52,0.48,981.0,0.47,1079.0,0.46,821.0,0.45,1066.0,0.5,255.28,0.51,1440.0,0.52,976.0,0.53,1079.0,0.54,821.0,BTC,5m,btc-updown-5m-1773174600
1773170726526,0xf319e956eac2a52d5f886ee747adb6f0b0ca47a7da4cfd7b02eac647110d1db1,16972113860343726298040733621259309794383250571667823202287464564497569180870,Up,0.5,0.51,2175.55,3376.0299999999997,0.505,0.010000000000000009,0.5,313.55,0.49,1026.0,0.48,836.0,0.47,1265.91,0.46,1089.4,0.51,1279.12,0.52,831.0,0.53,1265.91,0.54,1089.4,0.55,1844.09,BTC,5m,btc-updown-5m-1773171600
1773170726526,0x12461a6cafcdf59d51d81788011930944fe57255c5c9d8adf9635ad0102cfe8e,96198890998265056579543071544021989217680598029129585722111731197068788441854,Up,0.5,0.51,2129.04,3571.92,0.505,0.010000000000000009,0.5,117.55,0.49,993.49,0.48,1018.0,0.47,1329.0,0.46,1171.0,0.51,1219.92,0.52,1023.0,0.53,1329.0,0.54,1171.0,0.55,1616.0,BTC,5m,btc-updown-5m-1773173400
1773170726526,0xe5c5861528e93cc7e7f69a34e2efabcd469bee19921bc3ac1f865f09aa78bef6,22187406384086642619329994305794405452322665064853461216761880908914826126438,Down,0.49,0.5,3165.02,2005.67,0.495,0.010000000000000009,0.49,1005.02,0.48,831.0,0.47,1329.0,0.46,1171.0,0.45,1616.0,0.5,345.67,0.51,834.0,0.52,826.0,0.53,1329.0,0.54,1171.0,BTC,5m,btc-updown-5m-1773172500
1773170726526,0x9dfabe9e82c5c208c05742ebf85015fbdc9fcecc5a6f847caea0bdaaafdb668a,33045927086344713822645266436402365569408108841275485288178273037601886454033,Up,0.5,0.51,2686.81,3584.09,0.505,0.010000000000000009,0.5,441.81,0.49,1269.0,0.48,976.0,0.47,1074.0,0.46,821.0,0.51,1529.09,0.52,981.0,0.53,1074.0,0.54,821.0,0.55,1066.0,BTC,5m,btc-updown-5m-1773174900
1773170726526,0x118ae95d535c988e733bbc96d3f54fef2adc6b39b8faadf06bb25a3d82e5ef60,77923135284559590663288094101573188414088668460558480700614637111580087385595,Up,0.5,0.51,2071.58,3244.05,0.505,0.010000000000000009,0.5,117.24,0.49,973.34,0.48,981.0,0.47,1079.0,0.46,821.0,0.51,1189.05,0.52,976.0,0.53,1079.0,0.54,821.0,0.55,1066.0,BTC,5m,btc-updown-5m-1773174300
1773170726526,0x13f190834460778501181a33608479cdf20acbafab57d326196cf96cd06a9b57,66386069204014251240779305950800180969837248395578077197578001385039842749387,Down,0.49,0.5,3009.87,1868.2,0.495,0.010000000000000009,0.49,1008.76,0.48,780.2,0.47,1220.91,0.46,954.9,0.45,2360.75,0.5,167.0,0.51,931.2,0.52,770.0,0.53,1319.91,0.54,1258.9,BTC,5m,btc-updown-5m-1773171000
1773170726526,0xb5cac320ed733f5630d04066bcc63871fb37c04d5ee97f992b6e5ef554d9f5d3,108946333516105324344927450840188831195075580017840879898225142245888430493408,Down,0.49,0.51,4011.91,4011.91,0.5,0.020000000000000018,0.49,1541.0,0.48,1271.08,0.47,1199.83,0.46,1150.45,0.45,1152.63,0.51,1541.0,0.52,1271.08,0.53,1199.83,0.54,1150.45,0.55,1152.63,BTC,15m,btc-updown-15m-1773174600
1773170726526,0x02aa03f2707ea8aec49bb59a44ef0c1aec691562d7d89c175d8c8270399b531a,85367842363278037547553781461077088853983108475461804110397580273459311368025,Down,0.49,0.5,3565.41,2125.32,0.495,0.010000000000000009,0.49,1215.41,0.48,1026.0,0.47,1324.0,0.46,1171.0,0.45,1616.0,0.5,117.32,0.51,977.0,0.52,1031.0,0.53,1324.0,0.54,1171.0,BTC,5m,btc-updown-5m-1773172800
1773170726526,0x2298e6e8418087afb2f3dbfede8f1f87c35e0a1004812b3e51c610a7164f0a6d,101662935906682870781754937085675218793793420492305136864766774386008148881064,Down,0.49,0.5,3320.8100000000004,2070.54,0.495,0.010000000000000009,0.49,1273.9,0.48,826.0,0.47,1220.91,0.46,1089.4,0.45,1767.29,0.5,223.54,0.51,1016.0,0.52,831.0,0.53,1220.91,0.54,1089.4,BTC,5m,btc-updown-5m-1773171900
1773170726526,0x95c51fca11b93686354621aa0c415ad7a2e2febe6e8c31763fd057e2819e43b0,61512226761751245315313771097853697247407431587413148538437098818468014214654,Up,0.5,0.51,2671.28,3749.52,0.505,0.010000000000000009,0.5,255.28,0.49,1440.0,0.48,976.0,0.47,1079.0,0.46,821.0,0.51,1689.52,0.52,981.0,0.53,1079.0,0.54,821.0,0.55,1066.0,BTC,5m,btc-updown-5m-1773174600
1773170726526,0xcc4afc853620d91c9657a5298d223f1c343a1ea35dba01ccbd956fa69ef9f81a,51541108388947388258782721395286062529938319920827924395438654020333080077878,Down,0.47,0.49,2233.7799999999997,808.61,0.48,0.020000000000000018,0.47,124.78,0.46,524.16,0.45,1584.84,0.44,776.44,0.43,1995.79,0.49,124.11,0.5,370.38,0.51,314.12,0.52,424.0,0.53,609.21,BTC,15m,btc-updown-15m-1773171000
1773170726526,0x3eee85b0daa076a1d6a8da1d39f0382ba8d120a714d21eb92dcdf797dfd0a553,48207239015510392075090108975675173686835903614182915932805444842499629708770,Up,0.5,0.51,1935.19,3481.8,0.505,0.010000000000000009,0.5,127.19,0.49,982.0,0.48,826.0,0.47,1410.91,0.46,1289.4,0.51,1239.89,0.52,831.0,0.53,1410.91,0.54,1289.4,0.55,1767.29,BTC,5m,btc-updown-5m-1773172200
1773170726526,0xd8147af79052148d0c69a51b7bb90247b830bf27c77c97730681e9e17c971f83,3754952306628303467187318250471901912380687436812949379124661414821138241363,Up,0.5,0.51,2017.53,1688.4,0.505,0.010000000000000009,0.5,230.45,0.49,927.0,0.48,860.08,0.47,924.21,0.46,785.45,0.51,415.0,0.52,296.0,0.53,977.4,0.54,785.45,0.55,936.23,BTC,15m,btc-updown-15m-1773171900
1773170726526,0x1a75d3801637321c4d95db79682a558eb4ae35efe7663accb4304f3d541c4495,76055717756962931434531117248880336932993823358052204139712942180518897317566,Up,0.5,0.51,2002.42,3042.15,0.505,0.010000000000000009,0.5,329.38,0.49,1067.04,0.48,606.0,0.47,1175.91,0.46,839.4,0.51,1265.24,0.52,601.0,0.53,1175.91,0.54,849.4,0.55,1724.09,BTC,5m,btc-updown-5m-1773171300
1773170726526,0x12461a6cafcdf59d51d81788011930944fe57255c5c9d8adf9635ad0102cfe8e,17060322463739934472541467338505394137709288636181223683594669161548377725851,Down,0.49,0.5,3571.92,2129.04,0.495,0.010000000000000009,0.49,1219.92,0.48,1023.0,0.47,1329.0,0.46,1171.0,0.45,1616.0,0.5,117.55,0.51,993.49,0.52,1018.0,0.53,1329.0,0.54,1171.0,BTC,5m,btc-updown-5m-1773173400
1773170726526,0xf319e956eac2a52d5f886ee747adb6f0b0ca47a7da4cfd7b02eac647110d1db1,112144087266900538798987077402088387376085271796558739983973913570355656131258,Down,0.49,0.5,3376.0299999999997,2175.55,0.495,0.010000000000000009,0.49,1279.12,0.48,831.0,0.47,1265.91,0.46,1089.4,0.45,1844.09,0.5,313.55,0.51,1026.0,0.52,836.0,0.53,1265.91,0.54,1089.4,BTC,5m,btc-updown-5m-1773171600
1773170726526,0xae25248eb051239fe54772e9e4525b7fc56523238230e6e841e8218a7cd2ddbc,26211653000962301804332566499072201560907055537559310248085005105926787906236,Up,0.5,0.51,2242.93,3561.5299999999997,0.505,0.010000000000000009,0.5,258.93,0.49,961.0,0.48,1023.0,0.47,1329.0,0.46,1171.0,0.51,1214.53,0.52,1018.0,0.53,1329.0,0.54,1171.0,0.55,1616.0,BTC,5m,btc-updown-5m-1773173100
1773170726526,0x5eae7419c7056be0fec530181e723750ea7deed7fd3a10262453972b16426010,100339935670385584808373057414827860415325512300148844535594913368884023373638,Up,0.29,0.3,415.85,756.74,0.295,0.010000000000000009,0.29,10.0,0.28,182.96,0.27,222.89,0.26,344.7,0.25,32.84,0.3,226.74,0.31,287.0,0.32,243.0,0.33,95.0,0.34,65.0,ETH,5m,eth-updown-5m-1773170700
1773170726526,0x5eae7419c7056be0fec530181e723750ea7deed7fd3a10262453972b16426010,37371436345781031157379393745218235565927208647249048582681660597690814911200,Down,0.7,0.71,770.74,425.85,0.705,0.010000000000000009,0.7,226.74,0.69,301.0,0.68,243.0,0.67,95.0,0.66,65.0,0.71,10.0,0.72,192.96,0.73,222.89,0.74,331.7,0.75,32.84,ETH,5m,eth-updown-5m-1773170700
1773170726526,0xe2f450371e53b85d91018e8fea8d448beed2c5e716a46b66e22a4509e89ad41b,19291470255959690608924821038785932380509576368715647481417666080541618453159,Up,0.49,0.5,3490.02,2454.08,0.495,0.010000000000000009,0.49,1026.0,0.48,1211.0,0.47,1253.02,0.46,1150.45,0.45,1177.83,0.5,165.0,0.51,1026.0,0.52,1263.08,0.53,1199.83,0.54,1150.45,BTC,15m,btc-updown-15m-1773173700
1773170726526,0x3ab5e734cf12e22ef18eb1d7bc4fe95753dda6abbe9fb34b2c73e55ac97ba7ef,78734271707188448006348066305640550133821766705885090244067805416225811135468,Up,0.5,0.51,2069.13,3251.6400000000003,0.505,0.010000000000000009,0.5,112.54,0.49,988.59,0.48,968.0,0.47,1074.0,0.46,821.0,0.51,1204.64,0.52,973.0,0.53,1074.0,0.54,821.0,0.55,1066.0,BTC,5m,btc-updown-5m-1773173700
1773170726526,0x8d45525de0248de242a3aa9021a946ad9348008027feb74383b320ec54c3b233,50330172265290168781673864199469907603955523757125434820516569959659731225011,Up,0.5,0.51,2348.97,3607.91,0.505,0.010000000000000009,0.5,151.62,0.49,1248.35,0.48,949.0,0.47,1074.0,0.46,821.0,0.51,1589.91,0.52,944.0,0.53,1074.0,0.54,821.0,0.55,1066.0,BTC,5m,btc-updown-5m-1773175200
1773170726526,0x458e4c2aa13769e10a92b62e790943ba436136f756e941c8fb3fd29f250727fb,111151698995402418537495145435597338543190063503863454148677712868195933530975,Down,0.57,0.58,269.0,366.4,0.575,0.010000000000000009,0.57,12.0,0.56,154.0,0.55,103.0,0.54,82.0,0.53,51.0,0.58,142.0,0.59,177.4,0.6,47.0,0.61,83.0,0.62,63.0,SOL,5m,sol-updown-5m-1773170700
1773170726526,0xb06bffbc10b3cc23ed043d78e82913cff56bd75972eb3c6b2d9a2106812c570a,83095970362770478106330776923518462673922383347323976818455162466062759805641,Down,0.49,0.5,3472.02,2718.08,0.495,0.010000000000000009,0.49,1000.0,0.48,1219.0,0.47,1253.02,0.46,1150.45,0.45,1178.13,0.5,447.0,0.51,1000.0,0.52,1271.08,0.53,1199.83,0.54,1150.45,BTC,15m,btc-updown-15m-1773172800
1773170726526,0x3ab5e734cf12e22ef18eb1d7bc4fe95753dda6abbe9fb34b2c73e55ac97ba7ef,7241168019603172374620400695352685845385350670833768932235259024822941778997,Down,0.49,0.5,3251.6400000000003,2069.13,0.495,0.010000000000000009,0.49,1204.64,0.48,973.0,0.47,1074.0,0.46,821.0,0.45,1066.0,0.5,112.54,0.51,988.59,0.52,968.0,0.53,1074.0,0.54,821.0,BTC,5m,btc-updown-5m-1773173700
1773170726526,0x1a75d3801637321c4d95db79682a558eb4ae35efe7663accb4304f3d541c4495,12646531131257302027253750011480082367704087905745503665559844844422614551049,Down,0.49,0.5,3042.15,2002.42,0.495,0.010000000000000009,0.49,1265.24,0.48,601.0,0.47,1175.91,0.46,849.4,0.45,1724.09,0.5,329.38,0.51,1067.04,0.52,606.0,0.53,1175.91,0.54,839.4,BTC,5m,btc-updown-5m-1773171300
1773170726526,0x085d5f67c92b4eb44418341c7a904d83e3793cd89911f55959c4d3c2b0918995,63492393202853974672567591663267099744494446628184517832482390861731671343409,Up,0.58,0.59,189.77,196.07999999999998,0.585,0.010000000000000009,0.58,7.5,0.57,24.77,0.56,157.5,0.55,137.0,0.54,308.0,0.59,98.99,0.6,59.59,0.61,37.5,0.62,65.0,0.63,70.0,SOL,15m,sol-updown-15m-1773170100
1773170726526,0x085d5f67c92b4eb44418341c7a904d83e3793cd89911f55959c4d3c2b0918995,22765825993755964932500815087580691858191605947298445492009643730453667218901,Down,0.41,0.42,196.07999999999998,189.77,0.415,0.010000000000000009,0.41,98.99,0.4,59.59,0.39,37.5,0.38,65.0,0.37,70.0,0.42,7.5,0.43,24.77,0.44,157.5,0.45,137.0,0.46,308.0,SOL,15m,sol-updown-15m-1773170100
1773170726526,0xebb9660d3de9a7ab0772d3699b860095f6b776315ca20212f1f58646d693c80d,42799180052465830278892019096588995641070631247795046742082648046538842952553,Up,0.5,0.51,2187.16,3250.45,0.505,0.010000000000000009,0.5,254.16,0.49,951.0,0.48,982.0,0.47,1074.0,0.46,821.0,0.51,1199.45,0.52,977.0,0.53,1074.0,0.54,821.0,0.55,1066.0,BTC,5m,btc-updown-5m-1773174000
1773170726526,0x2298e6e8418087afb2f3dbfede8f1f87c35e0a1004812b3e51c610a7164f0a6d,108849927877687672528150696208035086294795294847546965497461952369008936808339,Up,0.5,0.51,2070.54,3320.8100000000004,0.505,0.010000000000000009,0.5,223.54,0.49,1016.0,0.48,831.0,0.47,1220.91,0.46,1089.4,0.51,1273.9,0.52,826.0,0.53,1220.91,0.54,1089.4,0.55,1767.29,BTC,5m,btc-updown-5m-1773171900
1773170726526,0xb5cac320ed733f5630d04066bcc63871fb37c04d5ee97f992b6e5ef554d9f5d3,51754406162648649640027339202565295003645218513679904658063268862618931721352,Up,0.49,0.51,4011.91,4011.91,0.5,0.020000000000000018,0.49,1541.0,0.48,1271.08,0.47,1199.83,0.46,1150.45,0.45,1152.63,0.51,1541.0,0.52,1271.08,0.53,1199.83,0.54,1150.45,0.55,1152.63,BTC,15m,btc-updown-15m-1773174600
1773170726526,0x02aa03f2707ea8aec49bb59a44ef0c1aec691562d7d89c175d8c8270399b531a,112766100135198324873452602617281647877342293797212232575145552406987895520155,Up,0.5,0.51,2125.32,3565.41,0.505,0.010000000000000009,0.5,117.32,0.49,977.0,0.48,1031.0,0.47,1324.0,0.46,1171.0,0.51,1215.41,0.52,1026.0,0.53,1324.0,0.54,1171.0,0.55,1616.0,BTC,5m,btc-updown-5m-1773172800
1773170726526,0xae25248eb051239fe54772e9e4525b7fc56523238230e6e841e8218a7cd2ddbc,102607997112978056280539050989443398754076366397864641593886022423458655424080,Down,0.49,0.5,3561.5299999999997,2242.93,0.495,0.010000000000000009,0.49,1214.53,0.48,1018.0,0.47,1329.0,0.46,1171.0,0.45,1616.0,0.5,258.93,0.51,961.0,0.52,1023.0,0.53,1329.0,0.54,1171.0,BTC,5m,btc-updown-5m-1773173100
1773170726526,0x3eee85b0daa076a1d6a8da1d39f0382ba8d120a714d21eb92dcdf797dfd0a553,20940991959363470979104782557846532309516622029290918598134134912996318739215,Down,0.49,0.5,3481.8,1935.19,0.495,0.010000000000000009,0.49,1239.89,0.48,831.0,0.47,1410.91,0.46,1289.4,0.45,1767.29,0.5,127.19,0.51,982.0,0.52,826.0,0.53,1410.91,0.54,1289.4,BTC,5m,btc-updown-5m-1773172200
1773170726526,0x13f190834460778501181a33608479cdf20acbafab57d326196cf96cd06a9b57,72919604101123413978462649228840641923418019187949886256546826646361974757168,Up,0.5,0.51,1868.2,3009.87,0.505,0.010000000000000009,0.5,167.0,0.49,931.2,0.48,770.0,0.47,1319.91,0.46,1258.9,0.51,1008.76,0.52,780.2,0.53,1220.91,0.54,954.9,0.55,2360.75,BTC,5m,btc-updown-5m-1773171000
1773170726526,0xcc4afc853620d91c9657a5298d223f1c343a1ea35dba01ccbd956fa69ef9f81a,52395596418437284414858663560005674697886055067890470195666011015752624756256,Up,0.51,0.53,808.61,2233.7799999999997,0.52,0.020000000000000018,0.51,124.11,0.5,370.38,0.49,314.12,0.48,424.0,0.47,609.21,0.53,124.78,0.54,524.16,0.55,1584.84,0.56,776.44,0.57,1995.79,BTC,15m,btc-updown-15m-1773171000
1773170726526,0x9dfabe9e82c5c208c05742ebf85015fbdc9fcecc5a6f847caea0bdaaafdb668a,367164684129975418454445053545229490082296100708864835096577407760603016562,Down,0.49,0.5,3584.09,2686.81,0.495,0.010000000000000009,0.49,1529.09,0.48,981.0,0.47,1074.0,0.46,821.0,0.45,1066.0,0.5,441.81,0.51,1269.0,0.52,976.0,0.53,1074.0,0.54,821.0,BTC,5m,btc-updown-5m-1773174900
1773170726526,0xebb9660d3de9a7ab0772d3699b860095f6b776315ca20212f1f58646d693c80d,30013810563514439790935654386369546857358454590691774238154459466564915869704,Down,0.49,0.5,3250.45,2187.16,0.495,0.010000000000000009,0.49,1199.45,0.48,977.0,0.47,1074.0,0.46,821.0,0.45,1066.0,0.5,254.16,0.51,951.0,0.52,982.0,0.53,1074.0,0.54,821.0,BTC,5m,btc-updown-5m-1773174000
1773170726526,0x539127eae1c817d042f0576a2d0ed5ce347de1d9d9cbb04bb0452890f54f66a2,19061349619531253024617803210091655000385223722986255295523219980625729220390,Down,0.47,0.48,467.1,753.84,0.475,0.010000000000000009,0.47,66.0,0.46,126.72,0.45,274.38,0.44,606.02,0.43,200.0,0.48,91.0,0.49,303.74,0.5,359.1,0.51,280.6,0.52,789.0,BTC,15m,btc-updown-15m-1773170100
1773170726526,0xe2f450371e53b85d91018e8fea8d448beed2c5e716a46b66e22a4509e89ad41b,43803529996212873679751629955350849814892233379261396454118735230686413406596,Down,0.5,0.51,2454.08,3490.02,0.505,0.010000000000000009,0.5,165.0,0.49,1026.0,0.48,1263.08,0.47,1199.83,0.46,1150.45,0.51,1026.0,0.52,1211.0,0.53,1253.02,0.54,1150.45,0.55,1177.83,BTC,15m,btc-updown-15m-1773173700
1773170726526,0x118ae95d535c988e733bbc96d3f54fef2adc6b39b8faadf06bb25a3d82e5ef60,34777520779962064652275906373794786887745590808471107427118738843084973846964,Down,0.49,0.5,3244.05,2071.58,0.495,0.010000000000000009,0.49,1189.05,0.48,976.0,0.47,1079.0,0.46,821.0,0.45,1066.0,0.5,117.24,0.51,973.34,0.52,981.0,0.53,1079.0,0.54,821.0,BTC,5m,btc-updown-5m-1773174300
1773170726526,0x458e4c2aa13769e10a92b62e790943ba436136f756e941c8fb3fd29f250727fb,103327653368241860612815026406245077752096273382066919840615172487610466812046,Up,0.42,0.43,366.4,269.0,0.425,0.010000000000000009,0.42,135.0,0.41,184.4,0.4,47.0,0.39,83.0,0.38,63.0,0.43,12.0,0.44,140.0,0.45,117.0,0.46,82.0,0.47,51.0,SOL,5m,sol-updown-5m-1773170700
1773170726526,0x8d45525de0248de242a3aa9021a946ad9348008027feb74383b320ec54c3b233,98607984716362984032362136322459746957495148202546239468501738803166987606947,Down,0.49,0.5,3607.91,2348.97,0.495,0.010000000000000009,0.49,1589.91,0.48,944.0,0.47,1074.0,0.46,821.0,0.45,1066.0,0.5,151.62,0.51,1248.35,0.52,949.0,0.53,1074.0,0.54,821.0,BTC,5m,btc-updown-5m-1773175200
1773170728957,0x71ccbf421552229458b50f16d9bde5029da1e61904fc921d4af02d9bb74e3174,81210486279113045952414995760347766001039611032527366806965895827410363765565,Up,0.5,0.51,2676.04,3734.48,0.505,0.010000000000000009,0.5,255.04,0.49,1440.0,0.48,981.0,0.47,1079.0,0.46,821.0,0.51,1679.48,0.52,976.0,0.53,1079.0,0.54,821.0,0.55,1066.0,BTC,5m,btc-updown-5m-1773175500
1773170728957,0x47996c7ee97fbb1690c1d862e769b640565161528dc05ba166ad389d407a2d43,62650074911583281666259938413200244914055553559799088172599659199499349993362,Down,0.49,0.5,3437.13,2616.21,0.495,0.010000000000000009,0.49,1382.13,0.48,976.0,0.47,1079.0,0.46,821.0,0.45,1066.0,0.5,200.21,0.51,1440.0,0.52,976.0,0.53,1079.0,0.54,821.0,BTC,5m,btc-updown-5m-1773177300
1773170728957,0xc76be532b2fda4cc7ace49132490a6a1543a7f1968faa0abab79086859f85282,79601130851321417134889697846576030624296447650813637817422828635427047777979,Up,0.49,0.51,3777.08,3777.08,0.5,0.020000000000000018,0.49,1341.0,0.48,1271.08,0.47,1165.0,0.46,1103.0,0.45,1092.0,0.51,1341.0,0.52,1271.08,0.53,1165.0,0.54,1103.0,0.55,1092.0,BTC,15m,btc-updown-15m-1773175500
1773170728957,0xc76be532b2fda4cc7ace49132490a6a1543a7f1968faa0abab79086859f85282,30902907423794301624966041798740308964550223428467496592893609755554641854978,Down,0.49,0.51,3777.08,3777.08,0.5,0.020000000000000018,0.49,1341.0,0.48,1271.08,0.47,1165.0,0.46,1103.0,0.45,1092.0,0.51,1341.0,0.52,1271.08,0.53,1165.0,0.54,1103.0,0.55,1092.0,BTC,15m,btc-updown-15m-1773175500
1773170728957,0xfe49ba8c2a273fe7b46b7549dc8daddad9ce2b7b89a91a17b320a4d9e56a0a08,52640969525853832212713339488309908402754199962892275136820052617318746103675,Up,0.5,0.51,2532.09,3704.71,0.505,0.010000000000000009,0.5,116.09,0.49,1440.0,0.48,976.0,0.47,1079.0,0.46,821.0,0.51,1644.71,0.52,981.0,0.53,1079.0,0.54,821.0,0.55,1076.0,BTC,5m,btc-updown-5m-1773175800
1773170728957,0x31a0e5c7a701b5691dc6f1e7beba6afbbe2079d6031f78788c6ab5da4864667c,101152519950659417795055490293312034051226470483317525196129242687952003047826,Up,0.5,0.51,2530.53,3714.77,0.505,0.010000000000000009,0.5,113.53,0.49,1441.0,0.48,976.0,0.47,1079.0,0.46,821.0,0.51,1654.77,0.52,981.0,0.53,1079.0,0.54,821.0,0.55,1066.0,BTC,5m,btc-updown-5m-1773176100
1773170728957,0x7c7702846e5df0f8912257f4b96e5091c406f43cdbd484298b30e337d08d7589,39098083868376466796987984401542945386316527657417236127398879750061165064380,Up,0.5,0.51,2615.58,3684.58,0.505,0.010000000000000009,0.5,194.58,0.49,1440.0,0.48,981.0,0.47,1079.0,0.46,821.0,0.51,1629.58,0.52,976.0,0.53,1079.0,0.54,821.0,0.55,1066.0,BTC,5m,btc-updown-5m-1773176700
1773170728957,0x33adb17d36e66dbd7207844a4d6a0fa03e11dbeaa8e5e831399c23da6a6aaed9,85055677930409145825067954489557550635433837991193524560911495728421733283146,Up,0.5,0.51,2707.43,3723.19,0.505,0.010000000000000009,0.5,145.35,0.49,1351.0,0.48,1211.08,0.47,1165.0,0.46,1103.0,0.51,1346.0,0.52,1159.0,0.53,1218.19,0.54,1103.0,0.55,1102.0,BTC,15m,btc-updown-15m-1773176400
1773170728957,0x71ccbf421552229458b50f16d9bde5029da1e61904fc921d4af02d9bb74e3174,71807641473218714769624207453512461209401124530716177811980323015848928459072,Down,0.49,0.5,3734.48,2676.04,0.495,0.010000000000000009,0.49,1679.48,0.48,976.0,0.47,1079.0,0.46,821.0,0.45,1066.0,0.5,255.04,0.51,1440.0,0.52,981.0,0.53,1079.0,0.54,821.0,BTC,5m,btc-updown-5m-1773175500
1773170728957,0xfe49ba8c2a273fe7b46b7549dc8daddad9ce2b7b89a91a17b320a4d9e56a0a08,362932711315805593397285908539674682110865572842389540646965463875315620043,Down,0.49,0.5,3704.71,2532.09,0.495,0.010000000000000009,0.49,1644.71,0.48,981.0,0.47,1079.0,0.46,821.0,0.45,1076.0,0.5,116.09,0.51,1440.0,0.52,976.0,0.53,1079.0,0.54,821.0,BTC,5m,btc-updown-5m-1773175800
1773170728957,0xd16dae3e21c1df9da4151d3522b6287660198c012f6cf3bcb7103cbfb81e02e2,61276744028754332256819684464335190369748387147977949955002453899803196185714,Down,0.49,0.5,3682.8199999999997,2563.82,0.495,0.010000000000000009,0.49,1627.82,0.48,976.0,0.47,1079.0,0.46,821.0,0.45,1076.0,0.5,149.82,0.51,1433.0,0.52,981.0,0.53,1079.0,0.54,821.0,BTC,5m,btc-updown-5m-1773176400
